Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
1/12/2016,1,3,4,5,7,10,4,4,7,5,7,4,5,5,0,5,7,4,7,7,21 to 35,Male,85
1/26/2016,4,1,6,6,3,8,1,0,9,7,2,10,2,6,0,1,8,3,2,10,36 to 50,Male,85
2/8/2016,3,1,7,1,1,7,8,5,5,7,1,10,3,7,0,0,5,4,2,10,21 to 35,Male,85
2/13/2016,1,2,10,6,6,6,6,0,7,2,2,3,3,7,2,2,10,9,3,10,21 to 35,Male,85
2/16/2016,5,3,2,10,6,10,8,5,7,2,5,10,0,7,4,4,6,6,3,4,Less than 20,Female,85
2/18/2016,2,3,10,10,0,4,3,1,8,9,5,3,5,9,0,3,5,3,7,7,21 to 35,Female,85
3/2/2016,5,4,3,3,4,5,6,2,6,7,5,9,1,9,0,5,10,7,4,8,21 to 35,Female,85
3/15/2016,2,2,3,5,10,10,5,5,6,4,6,4,3,5,5,2,10,10,2,4,36 to 50,Female,85
3/18/2016,5,4,5,6,10,10,2,1,6,7,4,3,5,7,4,7,10,7,5,7,36 to 50,Female,85
3/20/2016,2,3,10,1,4,10,3,3,9,5,1,4,3,7,0,2,10,10,1,7,36 to 50,Male,85
3/22/2016,4,4,7,6,3,2,3,5,10,8,3,7,9,7,0,1,7,3,2,4,36 to 50,Male,85
4/6/2016,0,4,7,4,6,3,8,4,8,3,5,3,3,9,0,2,6,10,3,9,36 to 50,Female,85
4/21/2016,2,3,2,3,10,2,3,5,5,9,4,10,6,7,0,1,7,2,5,7,36 to 50,Female,85
4/26/2016,0,1,1,10,4,2,5,4,9,3,5,4,10,6,0,1,8,1,7,8,21 to 35,Female,85
4/27/2016,4,3,4,5,8,10,8,5,10,4,1,6,3,8,10,1,5,9,1,8,51 or more,Female,85
4/28/2016,3,2,5,7,5,5,4,5,9,5,0,10,4,8,0,2,6,4,1,8,21 to 35,Female,85
4/28/2016,0,1,1,10,4,2,5,4,10,3,5,4,10,6,0,1,7,1,7,8,21 to 35,Female,85
5/1/2016,3,3,10,4,7,2,6,5,9,5,4,4,2,7,0,3,9,3,3,8,51 or more,Female,85
5/3/2016,1,2,10,6,4,6,3,1,10,9,2,2,3,7,0,2,5,10,4,6,36 to 50,Female,85
5/5/2016,3,0,1,2,4,3,10,0,5,6,5,7,5,8,0,1,6,8,4,9,36 to 50,Male,85
5/7/2016,3,2,10,5,3,5,5,1,7,7,5,2,2,7,0,2,8,10,2,7,51 or more,Female,85
5/17/2016,3,3,10,5,3,6,3,5,6,8,0,10,1,6,0,2,7,8,1,8,21 to 35,Female,85
5/18/2016,4,2,8,10,10,10,2,3,9,0,2,5,3,6,3,1,9,5,3,2,36 to 50,Male,85
5/24/2016,3,4,3,4,6,10,3,5,5,6,8,9,5,7,10,1,7,9,3,7,51 or more,Female,85
5/28/2016,3,2,3,8,9,7,4,5,8,7,2,5,5,8,10,1,10,6,1,7,51 or more,Male,85
6/19/2016,2,0,6,5,3,10,2,5,7,6,2,5,0,7,0,2,8,10,2,7,51 or more,Female,85
6/20/2016,3,3,9,10,8,7,3,3,5,6,4,7,1,7,4,2,10,7,2,2,21 to 35,Male,85
7/15/2016,5,3,6,5,5,10,1,5,10,7,2,2,3,6,0,3,10,8,2,4,36 to 50,Female,85
7/24/2016,4,5,10,5,8,3,10,5,8,8,1,3,2,6,0,6,6,10,3,4,36 to 50,Female,85
7/26/2016,5,5,10,10,5,10,0,5,7,6,2,10,5,7,10,3,8,10,0,3,36 to 50,Female,85
7/30/2016,3,2,5,10,6,3,1,5,6,3,4,2,6,6,0,2,10,6,3,10,21 to 35,Female,85
8/22/2016,5,4,10,5,10,10,2,3,6,5,1,2,5,7,0,7,7,10,4,4,21 to 35,Female,85
8/25/2016,3,4,4,6,7,7,7,2,8,7,5,7,7,5,6,1,7,4,5,5,36 to 50,Female,85
8/28/2016,2,2,4,5,10,8,7,1,6,2,2,7,10,6,0,0,6,4,3,4,Less than 20,Male,85
9/2/2016,1,5,2,10,10,10,1,5,10,5,1,9,2,7,0,3,8,10,0,2,Less than 20,Female,85
9/2/2016,2,5,10,7,8,10,5,1,8,7,5,6,2,7,7,4,6,10,4,3,36 to 50,Female,85
9/8/2016,4,3,3,6,3,10,3,3,9,7,6,8,3,8,4,2,10,0,4,7,Less than 20,Female,85
9/19/2016,5,0,1,5,3,2,2,0,9,8,2,5,7,8,0,0,10,6,3,9,21 to 35,Male,85
9/19/2016,5,3,4,5,10,8,5,5,5,6,4,3,1,7,3,4,7,10,2,8,36 to 50,Female,85
9/19/2016,5,4,3,10,5,8,3,5,8,6,3,8,7,8,5,6,6,4,6,5,21 to 35,Female,85
10/27/2016,4,3,8,6,5,5,2,5,5,3,2,8,3,9,0,3,5,6,5,10,36 to 50,Female,85
10/30/2016,5,2,5,4,3,2,10,1,7,7,1,2,1,7,0,0,10,10,2,10,36 to 50,Female,85
11/21/2016,3,1,7,6,4,6,6,4,6,6,3,6,3,8,0,2,6,6,3,5,36 to 50,Female,85
11/26/2016,2,2,6,4,4,8,5,3,7,6,2,1,5,6,0,0,6,10,5,7,36 to 50,Male,85
11/30/2016,3,1,10,5,1,10,3,3,10,1,5,2,3,8,0,1,7,2,4,10,21 to 35,Male,85
12/1/2016,2,3,5,3,3,10,6,2,8,9,2,5,5,7,0,1,6,1,10,5,21 to 35,Male,85
12/1/2016,2,3,6,3,4,10,6,2,5,8,4,4,5,7,0,1,6,4,10,3,21 to 35,Male,85
12/6/2016,3,3,3,4,10,10,7,2,6,4,1,7,3,7,3,0,9,6,2,7,21 to 35,Female,85
12/12/2016,3,3,10,4,10,5,2,5,5,3,1,6,1,7,0,3,8,10,1,10,36 to 50,Female,85
12/16/2016,5,2,1,10,4,5,2,4,8,1,2,5,10,7,0,0,10,5,1,7,36 to 50,Female,85
12/27/2016,5,2,10,3,5,3,8,4,6,3,2,2,5,7,2,1,9,7,3,8,51 or more,Female,85
12/29/2016,3,2,8,7,7,10,4,3,5,6,3,6,7,8,1,7,6,4,1,7,21 to 35,Female,85
1/3/2017,3,4,4,3,7,7,7,3,9,9,4,7,5,6,0,9,7,2,5,10,36 to 50,Female,85
1/3/2017,4,0,6,4,2,5,4,0,7,3,4,10,1,8,0,1,9,6,5,8,21 to 35,Male,85
1/15/2017,5,3,2,8,8,4,5,3,7,10,3,3,1,6,0,3,10,8,3,5,36 to 50,Female,85
1/15/2017,1,2,8,3,10,10,0,2,10,7,1,8,2,9,3,4,7,5,1,10,21 to 35,Female,85
2/6/2017,5,4,10,7,4,5,3,3,7,8,5,10,1,7,0,2,6,2,2,6,21 to 35,Female,85
2/11/2017,3,4,5,2,3,10,6,1,5,8,7,10,2,7,1,1,7,10,1,4,21 to 35,Male,85
2/14/2017,2,3,6,5,8,10,9,2,7,5,6,3,6,7,10,6,7,9,6,6,36 to 50,Male,85
2/26/2017,3,2,10,7,5,5,4,1,10,7,3,6,1,8,0,2,10,4,3,2,21 to 35,Female,85
2/26/2017,1,2,1,2,4,10,6,1,9,6,8,6,2,7,2,1,10,4,8,5,36 to 50,Female,85
2/27/2017,4,1,3,7,4,8,3,4,6,6,7,3,3,7,5,1,10,5,8,4,21 to 35,Female,85
3/5/2017,1,1,10,3,7,10,6,2,10,3,6,7,10,5,10,0,9,4,1,2,36 to 50,Male,85
3/9/2017,2,2,5,10,3,10,5,1,9,7,4,8,2,8,0,1,9,0,3,2,Less than 20,Male,85
3/14/2017,2,3,2,6,10,6,4,1,9,5,6,6,5,7,0,3,5,6,5,6,36 to 50,Female,85
3/22/2017,3,4,10,10,5,10,3,3,8,8,7,5,3,6,5,2,5,5,2,3,21 to 35,Male,85
3/29/2017,2,5,1,7,10,8,5,1,9,5,3,6,5,9,0,10,8,10,1,10,36 to 50,Female,85
3/29/2017,5,3,3,5,10,7,4,1,9,10,1,6,1,6,3,2,5,10,5,5,21 to 35,Female,85
4/3/2017,2,3,7,10,9,7,0,2,10,4,6,10,0,7,3,4,6,3,5,7,Less than 20,Female,85
4/7/2017,5,4,10,4,9,6,2,2,6,10,1,6,1,8,0,0,6,8,1,4,51 or more,Female,85
4/20/2017,3,1,7,8,5,3,4,2,7,7,5,6,2,6,0,1,6,5,5,6,36 to 50,Female,85
4/28/2017,2,1,4,4,3,3,5,1,6,4,1,10,10,6,0,1,10,7,1,10,21 to 35,Male,85
6/1/2017,2,3,5,3,8,10,4,4,6,5,5,8,4,7,0,5,5,9,4,4,21 to 35,Female,85
6/13/2017,3,3,4,4,5,5,4,2,10,6,4,8,6,5,5,1,10,10,4,4,36 to 50,Male,85
7/10/2017,2,3,2,7,10,4,10,1,9,7,6,7,10,7,4,3,7,2,1,3,36 to 50,Female,85
7/22/2017,5,4,6,2,5,9,4,1,6,3,6,9,10,6,1,1,9,1,3,6,51 or more,Female,85
8/17/2017,5,5,5,5,8,10,6,5,9,7,4,9,1,6,8,4,8,3,1,10,51 or more,Female,85
9/6/2017,3,3,10,5,2,10,3,3,7,6,5,4,6,6,10,3,10,10,1,10,21 to 35,Male,85
9/9/2017,3,1,6,6,4,4,4,1,10,8,4,4,3,7,3,1,7,8,5,6,Less than 20,Male,85
9/27/2017,1,5,0,10,5,10,10,3,8,0,6,2,4,8,0,5,5,9,8,6,36 to 50,Male,85
9/30/2017,1,4,3,5,8,5,9,4,10,9,1,8,3,6,0,10,5,10,2,10,36 to 50,Female,85
10/3/2017,2,3,2,6,4,10,3,1,6,10,6,2,0,8,0,1,10,6,3,10,36 to 50,Male,85
10/14/2017,5,4,4,8,10,10,5,1,5,5,3,2,5,6,0,1,7,5,6,3,21 to 35,Female,85
10/25/2017,5,3,3,6,8,3,1,3,10,10,3,5,3,7,0,0,8,8,1,4,51 or more,Female,85
10/27/2017,3,1,10,6,2,10,10,1,6,3,2,9,0,7,0,3,9,4,2,5,Less than 20,Female,85
10/27/2017,3,1,3,7,8,10,5,1,8,5,3,6,3,7,3,2,9,4,4,5,Less than 20,Female,85
10/28/2017,0,3,4,3,5,4,6,5,8,4,7,1,10,10,0,6,6,10,10,1,21 to 35,Female,85
10/30/2017,5,4,2,3,3,10,5,3,9,10,4,10,5,6,3,1,8,3,3,4,21 to 35,Female,85
10/31/2017,3,3,1,3,5,4,3,5,10,8,8,10,5,7,0,1,6,5,2,4,21 to 35,Male,85
11/19/2017,3,3,3,2,10,10,2,2,10,6,2,9,5,8,5,2,7,6,5,5,21 to 35,Male,85
11/28/2017,3,3,10,6,7,10,2,3,9,8,0,10,0,8,0,0,6,4,0,2,21 to 35,Female,85
12/3/2017,4,5,5,8,5,9,4,4,7,6,7,8,4,5,10,5,8,7,5,9,51 or more,Female,85
12/8/2017,3,2,4,2,2,2,3,4,5,8,5,10,8,6,0,1,10,1,5,10,21 to 35,Male,85
12/14/2017,4,2,5,6,2,1,2,1,9,8,3,10,5,9,7,2,7,10,10,4,21 to 35,Female,85
12/14/2017,1,4,10,3,0,6,4,0,10,10,2,9,10,9,5,1,8,6,0,7,21 to 35,Male,85
12/24/2017,3,1,10,6,10,6,1,3,9,8,0,6,0,7,2,0,5,6,6,2,51 or more,Female,85
12/25/2017,3,1,1,7,9,4,7,2,6,8,3,10,3,5,0,3,8,4,3,6,21 to 35,Female,85
12/28/2017,3,5,2,10,4,10,2,5,9,10,2,10,0,7,0,10,5,10,1,10,36 to 50,Female,85
1/19/2018,5,2,3,5,10,10,10,1,6,7,3,3,2,4,10,0,5,10,3,10,Less than 20,Male,85
2/5/2018,1,2,2,10,8,10,4,5,10,9,4,5,3,6,3,1,5,2,4,3,21 to 35,Female,85
2/7/2018,5,2,4,2,2,4,5,5,8,3,2,3,4,8,0,0,10,10,2,10,Less than 20,Female,85
2/8/2018,2,2,3,4,10,4,3,2,5,5,4,10,10,6,4,1,8,2,4,10,36 to 50,Female,85
4/19/2018,1,5,10,5,10,10,2,5,10,3,0,6,5,5,10,0,6,10,10,2,51 or more,Female,85
5/30/2018,4,3,10,5,5,7,3,3,9,7,4,3,1,7,0,5,8,3,5,9,36 to 50,Female,85
6/4/2018,4,5,4,8,3,9,3,1,6,7,6,8,5,8,5,3,7,3,9,7,21 to 35,Male,85
6/9/2018,4,3,7,6,8,10,4,2,5,5,3,10,3,7,6,2,7,7,3,5,21 to 35,Male,85
6/9/2018,3,3,5,5,1,8,5,3,8,10,5,3,5,5,0,1,6,10,1,6,Less than 20,Male,85
6/13/2018,4,1,4,9,4,3,3,1,7,6,5,4,1,8,1,1,10,6,5,8,Less than 20,Female,85
7/3/2018,1,2,10,7,4,10,5,5,5,7,1,7,2,7,1,1,10,5,1,2,21 to 35,Female,85
7/17/2018,5,3,7,10,3,5,7,5,6,5,1,6,3,6,0,1,5,7,1,7,51 or more,Female,85
7/19/2018,3,3,8,1,8,10,1,5,7,10,4,10,0,7,0,3,6,4,0,7,36 to 50,Female,85
7/23/2018,4,3,3,10,10,10,2,2,6,8,10,5,6,7,10,4,8,2,6,3,21 to 35,Female,85
7/23/2018,4,4,10,4,10,2,2,1,10,6,1,3,5,8,0,1,9,2,6,7,21 to 35,Female,85
7/24/2018,3,2,10,6,5,7,7,1,6,2,5,7,3,7,4,4,8,10,4,4,21 to 35,Female,85
7/25/2018,5,4,6,3,10,5,3,1,8,4,2,10,10,7,4,4,6,10,1,6,36 to 50,Female,85
8/8/2018,2,5,3,4,4,7,5,1,7,7,6,10,5,8,0,1,5,8,3,6,36 to 50,Female,85
8/9/2018,5,3,10,3,3,10,4,1,7,7,1,10,3,8,5,1,10,8,2,2,Less than 20,Female,85
8/12/2018,2,2,9,4,4,8,6,1,5,6,2,7,3,8,0,3,10,5,4,6,Less than 20,Female,85
8/13/2018,4,4,4,2,2,4,9,4,6,4,3,7,7,7,1,1,9,10,4,5,Less than 20,Female,85
8/14/2018,2,1,9,8,2,0,2,5,5,8,2,4,4,7,0,1,9,10,0,10,51 or more,Male,85
8/20/2018,5,2,4,3,2,3,5,2,9,8,3,7,5,7,0,3,6,10,1,10,36 to 50,Male,85
8/23/2018,0,3,5,10,5,10,6,2,6,4,10,5,5,5,3,1,8,3,5,3,21 to 35,Male,85
8/24/2018,3,2,10,7,4,8,7,0,8,9,3,6,1,8,0,5,10,5,2,1,21 to 35,Male,85
8/24/2018,5,3,10,2,10,8,4,1,5,8,6,5,2,8,3,2,5,5,3,6,Less than 20,Female,85
9/17/2018,3,2,10,3,5,5,8,1,7,8,1,10,3,8,5,3,5,8,2,8,Less than 20,Female,85
9/22/2018,1,5,8,8,10,4,6,2,9,8,1,1,1,5,1,1,7,10,9,2,21 to 35,Female,85
10/12/2018,2,1,5,8,3,6,5,2,9,5,1,10,6,6,10,0,9,4,5,10,Less than 20,Female,85
10/19/2018,3,2,3,5,10,10,6,5,6,10,1,4,5,8,0,4,5,5,2,3,36 to 50,Male,85
12/7/2018,2,3,10,5,5,6,2,5,6,4,6,8,5,7,5,5,7,7,8,5,21 to 35,Female,85
12/9/2018,2,3,10,2,5,2,7,3,10,7,3,3,0,9,0,5,10,7,3,10,36 to 50,Female,85
1/28/2019 19:25,2,2,2,10,5,10,2,1,8,7,5,7,6,8,0,1,7,2,1,5,51 or more,Male,85
2/7/2019 1:42,5,3,7,5,6,8,1,1,9,3,10,3,5,7,0,6,8,4,2,10,51 or more,Female,85
2/24/2019 19:01,3,4,1,1,9,10,10,5,7,8,9,3,10,7,10,10,8,7,9,2,51 or more,Female,85
3/27/2019 23:22,5,3,2,5,5,8,3,2,5,9,2,5,10,7,0,4,8,4,4,8,36 to 50,Female,85
5/17/2019 23:45,2,3,4,4,4,4,5,0,9,8,4,10,3,8,0,1,6,5,8,5,21 to 35,Female,85
5/18/2019 0:45,3,2,4,5,4,8,4,3,8,8,4,5,3,7,0,0,6,5,8,2,21 to 35,Female,85
5/18/2019 1:35,2,4,10,3,4,4,4,3,10,7,3,10,2,7,0,5,9,5,3,8,21 to 35,Male,85
5/26/2019 16:29,2,3,6,8,5,6,7,3,8,5,2,6,4,6,3,2,10,5,4,6,21 to 35,Female,85
5/27/2019 14:42,5,3,8,10,10,8,9,4,5,5,3,5,4,7,10,5,5,8,3,4,51 or more,Female,85
6/16/2019 3:03,3,1,5,4,8,7,3,5,6,3,1,8,4,8,2,1,10,3,3,8,36 to 50,Female,85
7/31/2019 21:39,3,4,1,7,10,10,5,5,10,8,0,9,1,7,5,8,8,10,1,7,36 to 50,Female,85
8/3/2019 10:36,4,2,10,8,10,2,3,2,7,8,1,5,1,7,10,0,8,10,1,10,51 or more,Female,85
8/5/2019 6:24,4,4,4,5,6,7,8,3,7,8,7,6,3,6,6,6,7,8,4,8,21 to 35,Male,85
8/5/2019 6:25,4,2,3,10,3,8,5,1,5,8,8,8,5,7,4,6,6,4,7,5,Less than 20,Male,85
8/5/2019 6:26,3,3,4,5,7,3,4,3,7,8,7,7,8,8,5,4,9,3,5,6,Less than 20,Male,85
9/7/2019 13:25,5,2,8,3,3,3,7,2,10,4,1,5,5,8,4,1,9,6,5,8,51 or more,Male,85
9/7/2019 22:51,3,4,2,5,10,10,6,3,10,8,1,5,5,6,1,3,5,3,6,5,36 to 50,Female,85
9/13/2019 10:49,2,1,3,2,4,3,10,3,10,7,6,8,10,6,10,1,6,3,6,8,51 or more,Male,85
9/14/2019 4:57,5,4,10,4,3,3,5,4,9,4,1,9,1,7,0,1,5,7,5,8,21 to 35,Male,85
10/10/2019 4:03,5,4,9,7,5,8,4,0,6,7,2,4,5,7,0,4,6,6,5,7,36 to 50,Female,85
10/28/2019 0:48,2,2,7,6,6,6,5,1,8,7,5,5,4,6,3,2,6,8,2,8,21 to 35,Female,85
10/28/2019 13:47,3,3,5,6,10,8,10,1,6,6,3,7,5,5,10,3,10,10,3,3,21 to 35,Female,85
10/31/2019 2:04,3,4,10,4,8,10,2,5,7,7,2,10,1,7,0,3,7,3,3,3,36 to 50,Female,85
11/13/2019 13:44,3,1,3,8,10,8,1,5,10,4,1,1,0,6,0,2,9,7,7,5,36 to 50,Female,85
11/17/2019 11:28,2,4,10,10,7,10,2,5,9,8,1,2,5,6,10,1,6,4,6,7,51 or more,Female,85
11/17/2019 22:28,2,4,9,6,10,10,0,5,8,10,2,8,2,5,3,3,8,5,1,4,51 or more,Female,85
11/19/2019 7:46,1,3,3,3,10,10,5,2,9,7,3,4,5,8,2,3,6,6,6,5,21 to 35,Female,85
11/20/2019 17:36,1,4,3,4,5,10,5,5,8,5,8,5,3,7,5,4,10,5,4,10,36 to 50,Male,85
12/4/2019 0:50,3,2,3,4,8,10,8,3,5,9,7,8,2,6,3,10,9,6,1,8,36 to 50,Female,85
12/21/2019 0:58,2,3,5,10,0,10,5,3,9,3,3,5,0,10,5,3,9,8,4,10,21 to 35,Female,85
2/5/2020 22:12,1,3,3,7,8,10,5,2,9,8,6,6,3,8,0,3,7,4,2,2,36 to 50,Female,85
2/5/2020 22:47,5,4,3,7,10,9,3,4,6,2,7,4,8,8,1,1,7,5,2,1,21 to 35,Female,85
2/9/2020 14:32,3,2,10,4,5,3,3,0,5,3,9,6,5,8,3,0,6,0,10,10,21 to 35,Male,85
2/13/2020 5:18,2,0,4,10,5,10,6,2,6,2,0,10,0,6,0,6,8,6,4,10,Less than 20,Male,85
2/18/2020 0:01,1,1,10,10,0,10,1,4,8,6,1,5,5,6,0,0,7,5,2,5,21 to 35,Female,85
3/17/2020 23:51,5,3,4,3,6,10,7,5,10,3,2,7,5,6,6,0,10,3,2,6,Less than 20,Female,85
3/24/2020 17:48,2,5,10,10,10,10,0,2,5,10,5,2,0,8,5,1,5,5,6,6,51 or more,Female,85
3/25/2020 5:10,4,2,6,6,4,8,2,0,7,9,5,4,7,7,4,1,9,4,1,9,51 or more,Male,85
3/30/2020 16:51,3,3,7,9,3,8,6,2,10,7,4,3,1,8,0,6,8,7,2,6,21 to 35,Female,85
4/24/2020 12:43,5,3,3,6,10,10,8,3,6,5,5,10,3,6,10,6,6,7,4,7,36 to 50,Male,85
4/27/2020 6:05,5,4,10,3,4,2,5,5,7,4,6,8,5,8,0,2,6,5,1,7,36 to 50,Female,85
4/27/2020 10:03,0,3,5,6,3,3,2,4,6,7,7,4,10,8,0,0,7,7,3,6,51 or more,Male,85
4/28/2020 6:17,1,3,5,8,5,6,8,4,6,5,4,8,6,5,6,3,10,4,5,7,36 to 50,Female,85
5/8/2020 19:55,4,1,3,6,5,6,2,5,7,8,2,10,5,7,0,3,5,4,3,7,36 to 50,Female,85
5/12/2020 10:20,5,5,0,10,10,6,5,5,9,8,1,1,6,6,0,0,8,1,2,7,51 or more,Female,85
5/22/2020 19:59,5,4,10,6,3,8,0,4,5,6,1,10,3,6,0,1,9,2,2,10,51 or more,Male,85
6/10/2020 4:26,2,1,4,2,2,5,3,2,8,4,3,10,6,8,3,0,9,10,4,7,21 to 35,Male,85
6/19/2020 1:33,5,4,1,9,4,9,0,3,8,6,2,10,1,6,0,3,8,10,0,10,36 to 50,Female,85
6/20/2020 4:35,5,4,10,5,10,3,5,1,9,5,3,8,10,7,10,2,5,3,5,7,51 or more,Female,85
6/25/2020 8:38,3,4,9,4,3,6,3,5,9,10,2,8,1,8,1,2,5,5,3,8,36 to 50,Female,85
6/26/2020 20:02,3,4,2,10,5,10,3,2,6,8,7,7,2,7,0,4,10,7,4,0,21 to 35,Female,85
7/2/2020 2:56,2,2,7,6,3,5,2,5,7,8,2,7,5,9,5,2,5,8,5,8,51 or more,Male,85
7/3/2020 1:55,5,4,6,7,10,3,4,5,7,5,4,5,7,8,10,3,5,5,6,10,36 to 50,Female,85
7/14/2020 7:50,4,2,5,5,10,5,4,5,5,8,2,3,10,6,5,2,7,10,5,0,36 to 50,Female,85
7/22/2020 15:52,0,2,6,7,10,10,10,1,6,8,4,2,1,7,1,5,5,6,2,8,21 to 35,Male,85
7/25/2020 9:17,2,5,10,4,7,6,1,4,7,9,2,10,4,8,0,8,10,6,1,7,51 or more,Female,85
8/9/2020 9:41,4,1,1,4,2,0,0,5,10,7,3,3,5,8,0,0,10,7,7,10,51 or more,Female,85
8/11/2020 8:56,3,3,10,2,10,2,5,5,5,8,2,3,5,8,3,5,6,10,2,10,51 or more,Female,85
8/12/2020 6:34,5,2,4,10,8,10,6,5,5,10,3,6,5,8,9,9,5,5,8,2,36 to 50,Female,85
8/13/2020 5:20,2,1,10,6,5,4,2,5,5,9,2,9,7,8,10,4,10,8,2,6,36 to 50,Male,85
8/18/2020 6:28,2,3,10,3,3,6,5,0,7,5,6,9,5,6,0,1,10,4,2,6,36 to 50,Female,85
9/5/2020 14:19,2,4,3,2,3,6,5,3,7,8,4,5,10,8,0,1,7,4,6,7,36 to 50,Female,85
9/9/2020 2:14,3,2,8,4,5,4,1,5,9,7,4,4,0,8,0,3,6,8,6,8,21 to 35,Female,85
9/10/2020 5:26,2,2,8,10,6,6,3,5,9,1,0,10,2,8,0,4,9,5,4,3,51 or more,Male,85
9/10/2020 23:32,2,5,6,10,3,10,8,1,6,0,0,10,10,8,10,5,10,10,1,10,Less than 20,Female,85
9/10/2020 23:33,2,4,2,7,5,5,7,3,8,7,6,2,7,7,3,3,8,7,6,6,Less than 20,Female,85
9/17/2020 9:32,4,1,5,10,8,4,4,4,6,9,2,6,2,8,0,1,5,5,2,3,51 or more,Female,85
9/18/2020 6:57,4,3,1,3,7,5,8,5,6,7,7,5,0,8,4,3,9,10,7,3,36 to 50,Female,85
9/18/2020 10:20,2,3,4,9,6,6,8,3,5,7,5,7,7,7,1,3,5,3,4,4,36 to 50,Male,85
9/19/2020 23:10,2,2,3,6,2,8,8,5,8,4,3,7,10,6,0,8,10,5,1,7,36 to 50,Male,85
9/22/2020 10:38,2,3,1,7,4,2,10,1,10,7,2,3,2,8,0,1,10,10,1,9,Less than 20,Female,85
9/23/2020 7:12,4,5,3,4,10,10,5,5,8,4,8,5,10,8,10,2,8,2,3,5,36 to 50,Female,85
9/23/2020 16:29,3,4,10,5,10,2,9,1,6,8,1,10,4,8,4,3,6,10,1,2,Less than 20,Female,85
9/30/2020 15:42,3,1,10,7,5,4,2,2,10,6,3,2,3,8,0,7,10,10,1,7,21 to 35,Female,85
10/7/2020 9:23,2,0,10,6,8,6,4,1,6,2,2,5,5,8,7,0,7,10,5,5,51 or more,Male,85
10/9/2020 9:08,2,2,5,4,10,10,3,2,5,7,6,2,2,8,0,1,6,5,7,4,36 to 50,Female,85
10/10/2020 16:53,5,3,3,2,6,4,6,1,10,6,2,10,5,6,0,4,7,7,4,8,51 or more,Female,85
10/11/2020 11:59,2,1,4,10,3,7,3,0,10,6,2,8,3,7,0,6,10,4,3,10,21 to 35,Male,85
10/20/2020 7:42,2,2,2,4,10,10,3,2,8,8,5,8,5,6,0,5,5,3,8,3,36 to 50,Male,85
10/22/2020 4:13,3,5,2,6,10,10,10,5,6,5,2,5,10,6,10,10,8,10,10,2,36 to 50,Male,85
10/25/2020 2:21,2,3,6,7,8,8,5,2,5,7,4,5,5,7,5,5,10,6,5,6,Less than 20,Male,85
10/25/2020 4:15,5,3,10,9,6,5,4,5,8,7,2,2,5,7,10,2,10,4,1,10,51 or more,Female,85
11/1/2020 3:41,1,2,4,0,4,10,5,1,10,3,7,6,4,8,0,2,6,3,7,10,Less than 20,Female,85
11/2/2020 22:02,2,3,6,5,5,8,2,2,8,6,1,8,10,7,3,4,10,6,2,7,36 to 50,Male,85
11/18/2020 6:13,5,3,5,3,7,10,1,4,10,7,3,4,5,8,0,4,7,3,3,7,Less than 20,Female,85
11/18/2020 6:15,3,4,7,10,8,7,10,2,6,4,2,4,4,6,1,2,7,6,3,3,Less than 20,Female,85
11/18/2020 7:05,5,2,7,6,2,6,2,1,7,8,1,8,1,8,0,0,6,9,5,5,21 to 35,Male,85
11/22/2020 7:19,4,4,5,4,10,5,3,3,7,7,2,8,4,7,0,2,8,10,1,3,21 to 35,Female,85
11/24/2020 5:26,2,3,6,5,10,3,1,0,7,9,1,5,10,8,0,2,9,4,4,6,21 to 35,Female,85
12/10/2020 15:02,4,2,1,1,2,2,0,5,8,7,3,8,10,8,0,1,5,4,10,10,36 to 50,Female,85
12/17/2020 3:59,4,3,1,5,8,10,9,5,10,5,9,4,2,8,0,10,10,1,3,4,36 to 50,Female,85
12/21/2020 11:58,2,2,5,10,4,10,5,2,7,4,3,3,4,5,1,2,9,10,3,4,36 to 50,Male,85
1/3/2021 10:34,5,5,10,7,4,8,1,5,5,10,0,4,5,8,0,8,5,10,1,10,36 to 50,Male,85
1/6/2021 19:26,4,3,10,6,7,10,5,5,6,6,1,4,5,6,10,3,7,10,2,7,36 to 50,Male,85
3/7/2021 18:52,2,4,7,5,4,3,6,4,9,8,4,8,5,7,0,3,9,4,3,4,51 or more,Male,85
3/10/2021 2:39,5,3,2,6,10,6,3,5,9,8,2,3,3,7,0,2,7,5,2,7,36 to 50,Female,85
3/11/2021 8:22,3,4,6,10,7,5,4,5,9,5,4,9,3,7,10,1,9,7,4,3,51 or more,Male,85
3/11/2021 18:14,3,2,6,8,5,2,1,5,9,5,1,4,1,9,0,0,5,9,4,10,51 or more,Female,85
3/13/2021 11:33,2,0,7,4,4,5,3,2,6,8,2,10,7,7,10,0,10,6,2,10,51 or more,Male,85
7/12/2015,5,3,0,3,6,6,6,3,6,8,7,7,2,6,0,3,9,5,6,5,36 to 50,Female,84
